default_data,earth.rnp_default_data.initialize,1e-06
default_data,earth.nut_init_default_data.initialize,0.000191
default_data,earth.pm_init_default_data.initialize,0.000966
default_data,earth.wind_velocity_default_data.initialize,7.2e-05
default_data,earth.atmos_default_data.initialize,0
default_data,sim_integ_loop.integ_sched.rebuild_jobs,0.000363
default_data,trick_udunits.udunits.read_default_xml,0.005694
input_processor,trick_jit.jit.process_sim_args,2e-06
input_processor,trick_jit.jit.init,0
input_processor,trick_ip.ip.process_sim_args,3e-06
input_processor,trick_ip.ip.init,2.54108
init,jeod_sys.jeod_sim_interface.configure,1e-06
init,trick_mc.mc.execute_monte,2.04696
init,trick_cpr.cpr.write_pre_init_checkpoint,1e-06
init,trick_message.mpublisher.init,4e-06
init,trick_message.mfile.init,7.2e-05
init,trick_message.pfile.init,6.6e-05
init,trick_message.mdevice.init,0
init,trick_vs.monte_carlo_disable_all_apps,3e-06
init,trick_vs.Trick::launch_all_external_applications,0
init,trick_data_record.drd.remove_files,0.00644
init,trick_vs.vs.init,1.8e-05
init,jeod_time.time_manager.register_time,1.5e-05
init,jeod_time.time_manager.register_converter,5e-06
init,jeod_time.time_manager.register_time,3e-06
init,jeod_time.time_manager.register_converter,1e-06
init,jeod_time.time_manager.register_time,3e-06
init,jeod_time.time_manager.register_converter,2e-06
init,jeod_time.time_manager.register_time,0
init,jeod_time.time_manager.register_converter,0
init,jeod_time.time_manager.register_time,0
init,jeod_time.time_manager.register_converter,0
init,jeod_time.time_manager.initialize,0.000213
init,dynamics.dyn_manager.initialize_model,0.000439
init,earth.gravity_source.initialize_body,0.033841
init,earth.grav_manager.add_grav_source,2e-06
init,earth.planet.register_model,3.5e-05
init,earth.rnp.initialize,1.1e-05
init,earth.rnp.nutation->initialize,0.000147
init,earth.rnp.polar_motion->initialize,0.000313
init,earth.rnp.update_rnp,0.000402
init,env.gravity_manager.initialize_model,1e-06
init,target.dyn_body.initialize_model,1.5e-05
init,chaser.dyn_body.initialize_model,8e-06
init,earth.planet.initialize,0
init,env.de4xx.initialize_model,0.000584
init,dynamics.dyn_manager.initialize_simulation,0.000852
init,target.lvlh_frame.initialize,4e-06
init,chaser.lvlh_rel_state.initialize,4e-06
init,trick_frame_log.frame_log.create_DP_files,0.000772
init,target.lvlh_frame.update,1e-06
init,gnc.navigation.initialize,5e-06
init,gnc.control.initialize,1e-06
init,trick_sys.exec_collect_init,4.1e-05
init,trick_sys.sched.write_s_run_summary,0.000126
init,trick_data_record.drd.init,5.8e-05
init,trick_data_record_group_RelState.init,0.003039
init,trick_sys.sched.check_all_jobs_handled,1e-05
init,trick_sys.sched.check_all_job_cycle_times,7e-06
init,trick_sys.sched.create_threads,0
init,trick_sys.sched.write_s_job_execution,0.00027
init,trick_sys.sched.async_freeze_to_exec_command,0
init,trick_cpr.cpr.write_post_init_checkpoint,0
init,trick_em.ep.add_pending_events,1e-06
init,trick_real_time.rt_sync.rt_clock->calc_sim_time_ratio,0
init,trick_real_time.rt_sync.initialize,0
init,trick_real_time.rt_sync.start_realtime,0
init,trick_real_time.rt_sync.get_sim_end_init_time,0
init,jeod_sys.jeod_sim_interface.set_mode,1e-06
init,sim_integ_loop.integ_sched.get_first_step_deriv_from_integrator,0
init,sim_integ_loop.integ_sched.call_deriv_jobs,4e-06
class,job,duration (s)
default_data,trick_mc.mc.process_sim_args,4e-06
default_data,trick_cpr.cpr.find_write_checkpoint_jobs,7e-06
default_data,trick_sie.sie.process_sim_args,2e-06
default_data,trick_real_time.rt_sync.get_sim_start_time,1e-06
default_data,jeod_sys.jeod_sim_interface.set_mode,1e-06
default_data,trick_sys.sched.get_freeze_job,3e-06
default_data,trick_message.mpublisher.subscribe,1e-06
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mdevice.default_data,0
default_data,trick_em.create_thread_process_event,0
default_data,trick_vs.vs.default_data,0.000144
default_data,trick_frame_log.frame_log.default_data,0.000501
default_data,jeod_time.time_converter_tai_utc_default_data.initialize,5.7e-05
default_data,jeod_time.time_converter_tai_ut1_default_data.initialize,0.000635
default_data,earth.planet_default_data.initialize,1e-06
default_data,earth.gravity_default_data.initialize,0.016926
default_data,earth.rnp_default_data.initialize,1e-06
default_data,earth.nut_init_default_data.initialize,0.000191
default_data,earth.pm_init_default_data.initialize,0.000966
default_data,earth.wind_velocity_default_data.initialize,7.2e-05
default_data,earth.atmos_default_data.initialize,0
default_data,sim_integ_loop.integ_sched.rebuild_jobs,0.000363
default_data,trick_udunits.udunits.read_default_xml,0.005694
input_processor,trick_jit.jit.process_sim_args,2e-06
input_processor,trick_jit.jit.init,0
input_processor,trick_ip.ip.process_sim_args,3e-06
input_processor,trick_ip.ip.init,2.54108
init,jeod_sys.jeod_sim_interface.configure,1e-06
init,trick_mc.mc.execute_monte,4.07907
init,trick_cpr.cpr.write_pre_init_checkpoint,2e-06
init,trick_message.mpublisher.init,5e-06
init,trick_message.mfile.init,7.9e-05
init,trick_message.pfile.init,6e-05
init,trick_message.mdevice.init,0
init,trick_vs.monte_carlo_disable_all_apps,3e-06
init,trick_vs.Trick::launch_all_external_applications,0
init,trick_data_record.drd.remove_files,0.007249
init,trick_vs.vs.init,2.1e-05
init,jeod_time.time_manager.register_time,1.9e-05
init,jeod_time.time_manager.register_converter,1.9e-05
init,jeod_time.time_manager.register_time,1.9e-05
init,jeod_time.time_manager.register_converter,0
init,jeod_time.time_manager.register_time,3e-06
init,jeod_time.time_manager.register_converter,3e-06
init,jeod_time.time_manager.register_time,0
init,jeod_time.time_manager.register_converter,1e-06
init,jeod_time.time_manager.register_time,1e-06
init,jeod_time.time_manager.register_converter,1e-06
init,jeod_time.time_manager.initialize,0.000267
init,dynamics.dyn_manager.initialize_model,0.00045
init,earth.gravity_source.initialize_body,0.034302
init,earth.grav_manager.add_grav_source,3e-06
init,earth.planet.register_model,4.3e-05
init,earth.rnp.initialize,1.8e-05
init,earth.rnp.nutation->initialize,0.000152
init,earth.rnp.polar_motion->initialize,0.000336
init,earth.rnp.update_rnp,0.000411
init,env.gravity_manager.initialize_model,0
init,target.dyn_body.initialize_model,1.6e-05
init,chaser.dyn_body.initialize_model,8e-06
init,earth.planet.initialize,1e-06
init,env.de4xx.initialize_model,0.000609
init,dynamics.dyn_manager.initialize_simulation,0.000885
init,target.lvlh_frame.initialize,3e-06
init,chaser.lvlh_rel_state.initialize,4e-06
init,trick_frame_log.frame_log.create_DP_files,0.000534
init,target.lvlh_frame.update,0
init,gnc.navigation.initialize,6e-06
init,gnc.control.initialize,0
init,trick_sys.exec_collect_init,4.1e-05
init,trick_sys.sched.write_s_run_summary,0.000132
init,trick_data_record.drd.init,6.9e-05
init,trick_data_record_group_RelState.init,0.003283
init,trick_sys.sched.check_all_jobs_handled,1.3e-05
init,trick_sys.sched.check_all_job_cycle_times,6e-06
init,trick_sys.sched.create_threads,0
init,trick_sys.sched.write_s_job_execution,0.000305
init,trick_sys.sched.async_freeze_to_exec_command,1e-06
init,trick_cpr.cpr.write_post_init_checkpoint,1e-06
init,trick_em.ep.add_pending_events,2e-06
init,trick_real_time.rt_sync.rt_clock->calc_sim_time_ratio,1e-06
init,trick_real_time.rt_sync.initialize,0
init,trick_real_time.rt_sync.start_realtime,0
init,trick_real_time.rt_sync.get_sim_end_init_time,0
init,jeod_sys.jeod_sim_interface.set_mode,2e-06
init,sim_integ_loop.integ_sched.get_first_step_deriv_from_integrator,1e-06
init,sim_integ_loop.integ_sched.call_deriv_jobs,4e-06
class,job,duration (s)
default_data,trick_mc.mc.process_sim_args,4e-06
default_data,trick_cpr.cpr.find_write_checkpoint_jobs,7e-06
default_data,trick_sie.sie.process_sim_args,2e-06
default_data,trick_real_time.rt_sync.get_sim_start_time,1e-06
default_data,jeod_sys.jeod_sim_interface.set_mode,1e-06
default_data,trick_sys.sched.get_freeze_job,3e-06
default_data,trick_message.mpublisher.subscribe,1e-06
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mdevice.default_data,0
default_data,trick_em.create_thread_process_event,0
default_data,trick_vs.vs.default_data,0.000144
default_data,trick_frame_log.frame_log.default_data,0.000501
default_data,jeod_time.time_converter_tai_utc_default_data.initialize,5.7e-05
default_data,jeod_time.time_converter_tai_ut1_default_data.initialize,0.000635
default_data,earth.planet_default_data.initialize,1e-06
default_data,earth.gravity_default_data.initialize,0.016926
default_data,earth.rnp_default_data.initialize,1e-06
default_data,earth.nut_init_default_data.initialize,0.000191
default_data,earth.pm_init_default_data.initialize,0.000966
default_data,earth.wind_velocity_default_data.initialize,7.2e-05
default_data,earth.atmos_default_data.initialize,0
default_data,sim_integ_loop.integ_sched.rebuild_jobs,0.000363
default_data,trick_udunits.udunits.read_default_xml,0.005694
input_processor,trick_jit.jit.process_sim_args,2e-06
input_processor,trick_jit.jit.init,0
input_processor,trick_ip.ip.process_sim_args,3e-06
input_processor,trick_ip.ip.init,2.54108
init,jeod_sys.jeod_sim_interface.configure,1e-06
init,trick_mc.mc.execute_monte,6.11237
init,trick_cpr.cpr.write_pre_init_checkpoint,2e-06
init,trick_message.mpublisher.init,5e-06
init,trick_message.mfile.init,7.5e-05
init,trick_message.pfile.init,6.1e-05
init,trick_message.mdevice.init,1e-06
init,trick_vs.monte_carlo_disable_all_apps,3e-06
init,trick_vs.Trick::launch_all_external_applications,0
init,trick_data_record.drd.remove_files,0.006864
init,trick_vs.vs.init,2.3e-05
init,jeod_time.time_manager.register_time,2.2e-05
init,jeod_time.time_manager.register_converter,3e-06
init,jeod_time.time_manager.register_time,1e-05
init,jeod_time.time_manager.register_converter,1e-06
init,jeod_time.time_manager.register_time,8e-06
init,jeod_time.time_manager.register_converter,3e-06
init,jeod_time.time_manager.register_time,0
init,jeod_time.time_manager.register_converter,0
init,jeod_time.time_manager.register_time,5e-06
init,jeod_time.time_manager.register_converter,8e-06
init,jeod_time.time_manager.initialize,0.000339
init,dynamics.dyn_manager.initialize_model,0.000424
init,earth.gravity_source.initialize_body,0.033826
init,earth.grav_manager.add_grav_source,3e-06
init,earth.planet.register_model,3.5e-05
init,earth.rnp.initialize,1.3e-05
init,earth.rnp.nutation->initialize,0.000151
init,earth.rnp.polar_motion->initialize,0.000326
init,earth.rnp.update_rnp,0.000385
init,env.gravity_manager.initialize_model,1e-06
init,target.dyn_body.initialize_model,1.7e-05
init,chaser.dyn_body.initialize_model,9e-06
init,earth.planet.initialize,0
init,env.de4xx.initialize_model,0.000609
init,dynamics.dyn_manager.initialize_simulation,0.000852
init,target.lvlh_frame.initialize,3e-06
init,chaser.lvlh_rel_state.initialize,3e-06
init,trick_frame_log.frame_log.create_DP_files,0.000524
init,target.lvlh_frame.update,1e-06
init,gnc.navigation.initialize,7e-06
init,gnc.control.initialize,0
init,trick_sys.exec_collect_init,4e-05
init,trick_sys.sched.write_s_run_summary,0.000123
init,trick_data_record.drd.init,6.4e-05
init,trick_data_record_group_RelState.init,0.003051
init,trick_sys.sched.check_all_jobs_handled,1.4e-05
init,trick_sys.sched.check_all_job_cycle_times,8e-06
init,trick_sys.sched.create_threads,1e-06
init,trick_sys.sched.write_s_job_execution,0.000279
init,trick_sys.sched.async_freeze_to_exec_command,1e-06
init,trick_cpr.cpr.write_post_init_checkpoint,1e-06
init,trick_em.ep.add_pending_events,1e-06
init,trick_real_time.rt_sync.rt_clock->calc_sim_time_ratio,0
init,trick_real_time.rt_sync.initialize,0
init,trick_real_time.rt_sync.start_realtime,0
init,trick_real_time.rt_sync.get_sim_end_init_time,1e-06
init,jeod_sys.jeod_sim_interface.set_mode,2e-06
init,sim_integ_loop.integ_sched.get_first_step_deriv_from_integrator,1e-06
init,sim_integ_loop.integ_sched.call_deriv_jobs,1.6e-05
class,job,duration (s)
default_data,trick_mc.mc.process_sim_args,4e-06
default_data,trick_cpr.cpr.find_write_checkpoint_jobs,7e-06
default_data,trick_sie.sie.process_sim_args,2e-06
default_data,trick_real_time.rt_sync.get_sim_start_time,1e-06
default_data,jeod_sys.jeod_sim_interface.set_mode,1e-06
default_data,trick_sys.sched.get_freeze_job,3e-06
default_data,trick_message.mpublisher.subscribe,1e-06
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mdevice.default_data,0
default_data,trick_em.create_thread_process_event,0
default_data,trick_vs.vs.default_data,0.000144
default_data,trick_frame_log.frame_log.default_data,0.000501
default_data,jeod_time.time_converter_tai_utc_default_data.initialize,5.7e-05
default_data,jeod_time.time_converter_tai_ut1_default_data.initialize,0.000635
default_data,earth.planet_default_data.initialize,1e-06
default_data,earth.gravity_default_data.initialize,0.016926
default_data,earth.rnp_default_data.initialize,1e-06
default_data,earth.nut_init_default_data.initialize,0.000191
default_data,earth.pm_init_default_data.initialize,0.000966
default_data,earth.wind_velocity_default_data.initialize,7.2e-05
default_data,earth.atmos_default_data.initialize,0
default_data,sim_integ_loop.integ_sched.rebuild_jobs,0.000363
default_data,trick_udunits.udunits.read_default_xml,0.005694
input_processor,trick_jit.jit.process_sim_args,2e-06
input_processor,trick_jit.jit.init,0
input_processor,trick_ip.ip.process_sim_args,3e-06
input_processor,trick_ip.ip.init,2.54108
init,jeod_sys.jeod_sim_interface.configure,1e-06
init,trick_mc.mc.execute_monte,8.14042
init,trick_cpr.cpr.write_pre_init_checkpoint,2e-06
init,trick_message.mpublisher.init,4e-06
init,trick_message.mfile.init,6.9e-05
init,trick_message.pfile.init,6.6e-05
init,trick_message.mdevice.init,0
init,trick_vs.monte_carlo_disable_all_apps,2e-06
init,trick_vs.Trick::launch_all_external_applications,0
init,trick_data_record.drd.remove_files,0.006646
init,trick_vs.vs.init,1.9e-05
init,jeod_time.time_manager.register_time,1.2e-05
init,jeod_time.time_manager.register_converter,3e-06
init,jeod_time.time_manager.register_time,8e-06
init,jeod_time.time_manager.register_converter,0
init,jeod_time.time_manager.register_time,7e-06
init,jeod_time.time_manager.register_converter,3e-06
init,jeod_time.time_manager.register_time,0
init,jeod_time.time_manager.register_converter,1e-06
init,jeod_time.time_manager.register_time,3e-06
init,jeod_time.time_manager.register_converter,8e-06
init,jeod_time.time_manager.initialize,0.0003
init,dynamics.dyn_manager.initialize_model,0.000399
init,earth.gravity_source.initialize_body,0.033612
init,earth.grav_manager.add_grav_source,2e-06
init,earth.planet.register_model,3.3e-05
init,earth.rnp.initialize,1.1e-05
init,earth.rnp.nutation->initialize,0.000147
init,earth.rnp.polar_motion->initialize,0.000295
init,earth.rnp.update_rnp,0.000368
init,env.gravity_manager.initialize_model,0
init,target.dyn_body.initialize_model,1.4e-05
init,chaser.dyn_body.initialize_model,8e-06
init,earth.planet.initialize,0
init,env.de4xx.initialize_model,0.000557
init,dynamics.dyn_manager.initialize_simulation,0.000821
init,target.lvlh_frame.initialize,3e-06
init,chaser.lvlh_rel_state.initialize,3e-06
init,trick_frame_log.frame_log.create_DP_files,0.000788
init,target.lvlh_frame.update,1e-06
init,gnc.navigation.initialize,6e-06
init,gnc.control.initialize,0
init,trick_sys.exec_collect_init,7.1e-05
init,trick_sys.sched.write_s_run_summary,0.000125
init,trick_data_record.drd.init,5.9e-05
init,trick_data_record_group_RelState.init,0.003164
init,trick_sys.sched.check_all_jobs_handled,1e-05
init,trick_sys.sched.check_all_job_cycle_times,1.5e-05
init,trick_sys.sched.create_threads,0
init,trick_sys.sched.write_s_job_execution,0.00027
init,trick_sys.sched.async_freeze_to_exec_command,0
init,trick_cpr.cpr.write_post_init_checkpoint,0
init,trick_em.ep.add_pending_events,5e-06
init,trick_real_time.rt_sync.rt_clock->calc_sim_time_ratio,0
init,trick_real_time.rt_sync.initialize,0
init,trick_real_time.rt_sync.start_realtime,0
init,trick_real_time.rt_sync.get_sim_end_init_time,0
init,jeod_sys.jeod_sim_interface.set_mode,1e-06
init,sim_integ_loop.integ_sched.get_first_step_deriv_from_integrator,0
init,sim_integ_loop.integ_sched.call_deriv_jobs,4e-06
class,job,duration (s)
default_data,trick_mc.mc.process_sim_args,4e-06
default_data,trick_cpr.cpr.find_write_checkpoint_jobs,7e-06
default_data,trick_sie.sie.process_sim_args,2e-06
default_data,trick_real_time.rt_sync.get_sim_start_time,1e-06
default_data,jeod_sys.jeod_sim_interface.set_mode,1e-06
default_data,trick_sys.sched.get_freeze_job,3e-06
default_data,trick_message.mpublisher.subscribe,1e-06
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mdevice.default_data,0
default_data,trick_em.create_thread_process_event,0
default_data,trick_vs.vs.default_data,0.000144
default_data,trick_frame_log.frame_log.default_data,0.000501
default_data,jeod_time.time_converter_tai_utc_default_data.initialize,5.7e-05
default_data,jeod_time.time_converter_tai_ut1_default_data.initialize,0.000635
default_data,earth.planet_default_data.initialize,1e-06
default_data,earth.gravity_default_data.initialize,0.016926
default_data,earth.rnp_default_data.initialize,1e-06
default_data,earth.nut_init_default_data.initialize,0.000191
default_data,earth.pm_init_default_data.initialize,0.000966
default_data,earth.wind_velocity_default_data.initialize,7.2e-05
default_data,earth.atmos_default_data.initialize,0
default_data,sim_integ_loop.integ_sched.rebuild_jobs,0.000363
default_data,trick_udunits.udunits.read_default_xml,0.005694
input_processor,trick_jit.jit.process_sim_args,2e-06
input_processor,trick_jit.jit.init,0
input_processor,trick_ip.ip.process_sim_args,3e-06
input_processor,trick_ip.ip.init,2.54108
init,jeod_sys.jeod_sim_interface.configure,1e-06
init,trick_mc.mc.execute_monte,10.1715
init,trick_cpr.cpr.write_pre_init_checkpoint,2e-06
init,trick_message.mpublisher.init,4e-06
init,trick_message.mfile.init,7e-05
init,trick_message.pfile.init,5.7e-05
init,trick_message.mdevice.init,0
init,trick_vs.monte_carlo_disable_all_apps,3e-06
init,trick_vs.Trick::launch_all_external_applications,1e-06
init,trick_data_record.drd.remove_files,0.006732
init,trick_vs.vs.init,1.7e-05
init,jeod_time.time_manager.register_time,1e-05
init,jeod_time.time_manager.register_converter,6e-06
init,jeod_time.time_manager.register_time,1e-06
init,jeod_time.time_manager.register_converter,0
init,jeod_time.time_manager.register_time,7e-06
init,jeod_time.time_manager.register_converter,1e-06
init,jeod_time.time_manager.register_time,0
init,jeod_time.time_manager.register_converter,0
init,jeod_time.time_manager.register_time,1e-06
init,jeod_time.time_manager.register_converter,1e-06
init,jeod_time.time_manager.initialize,0.000284
init,dynamics.dyn_manager.initialize_model,0.000566
init,earth.gravity_source.initialize_body,0.033778
init,earth.grav_manager.add_grav_source,2e-06
init,earth.planet.register_model,3.6e-05
init,earth.rnp.initialize,1e-05
init,earth.rnp.nutation->initialize,0.000193
init,earth.rnp.polar_motion->initialize,0.000315
init,earth.rnp.update_rnp,0.000356
init,env.gravity_manager.initialize_model,2e-06
init,target.dyn_body.initialize_model,1.5e-05
init,chaser.dyn_body.initialize_model,9e-06
init,earth.planet.initialize,1e-06
init,env.de4xx.initialize_model,0.000563
init,dynamics.dyn_manager.initialize_simulation,0.000851
init,target.lvlh_frame.initialize,3e-06
init,chaser.lvlh_rel_state.initialize,3e-06
init,trick_frame_log.frame_log.create_DP_files,0.000547
init,target.lvlh_frame.update,1e-06
init,gnc.navigation.initialize,6e-06
init,gnc.control.initialize,0
init,trick_sys.exec_collect_init,3.8e-05
init,trick_sys.sched.write_s_run_summary,0.00012
init,trick_data_record.drd.init,5.8e-05
init,trick_data_record_group_RelState.init,0.003043
init,trick_sys.sched.check_all_jobs_handled,1e-05
init,trick_sys.sched.check_all_job_cycle_times,5e-06
init,trick_sys.sched.create_threads,0
init,trick_sys.sched.write_s_job_execution,0.00028
init,trick_sys.sched.async_freeze_to_exec_command,0
init,trick_cpr.cpr.write_post_init_checkpoint,0
init,trick_em.ep.add_pending_events,5e-06
init,trick_real_time.rt_sync.rt_clock->calc_sim_time_ratio,0
init,trick_real_time.rt_sync.initialize,1e-06
init,trick_real_time.rt_sync.start_realtime,1e-06
init,trick_real_time.rt_sync.get_sim_end_init_time,0
init,jeod_sys.jeod_sim_interface.set_mode,1e-06
init,sim_integ_loop.integ_sched.get_first_step_deriv_from_integrator,1e-06
init,sim_integ_loop.integ_sched.call_deriv_jobs,3e-06
class,job,duration (s)
default_data,trick_mc.mc.process_sim_args,4e-06
default_data,trick_cpr.cpr.find_write_checkpoint_jobs,7e-06
default_data,trick_sie.sie.process_sim_args,2e-06
default_data,trick_real_time.rt_sync.get_sim_start_time,1e-06
default_data,jeod_sys.jeod_sim_interface.set_mode,1e-06
default_data,trick_sys.sched.get_freeze_job,3e-06
default_data,trick_message.mpublisher.subscribe,1e-06
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mpublisher.subscribe,0
default_data,trick_message.mdevice.default_data,0
default_data,trick_em.create_thread_process_event,0
default_data,trick_vs.vs.default_data,0.000144
default_data,trick_frame_log.frame_log.default_data,0.000501
default_data,jeod_time.time_converter_tai_utc_default_data.initialize,5.7e-05
default_data,jeod_time.time_converter_tai_ut1_default_data.initialize,0.000635
default_data,earth.planet_default_data.initialize,1e-06
default_data,earth.gravity_default_data.initialize,0.016926
default_data,earth.rnp_default_data.initialize,1e-06
default_data,earth.nut_init_default_data.initialize,0.000191
default_data,earth.pm_init_default_data.initialize,0.000966
default_data,earth.wind_velocity_default_data.initialize,7.2e-05
default_data,earth.atmos_default_data.initialize,0
default_data,sim_integ_loop.integ_sched.rebuild_jobs,0.000363
default_data,trick_udunits.udunits.read_default_xml,0.005694
input_processor,trick_jit.jit.process_sim_args,2e-06
input_processor,trick_jit.jit.init,0
input_processor,trick_ip.ip.process_sim_args,3e-06
input_processor,trick_ip.ip.init,2.54108
init,jeod_sys.jeod_sim_interface.configure,1e-06
init,trick_mc.mc.execute_monte,12.1976
init,trick_cpr.cpr.write_pre_init_checkpoint,1e-06
init,trick_message.mpublisher.init,4e-06
init,trick_message.mfile.init,7e-05
init,trick_message.pfile.init,5.9e-05
init,trick_message.mdevice.init,0
init,trick_vs.monte_carlo_disable_all_apps,3e-06
